class,mem,fhr,bss,base rate,auc
hailone_rptdist_2hr,1,15,0.02213435736305469,0.0006824689898755373,0.9754829738748483
wind_rptdist_2hr,1,15,0.10003001811503776,0.0023182838367421603,0.9776750399505064
torn_rptdist_2hr,1,15,0.04310590434025352,0.00036937754606665684,0.9852754605644733
any_rptdist_2hr,1,15,0.10411044232007238,0.0029550203685332547,0.974073928461379
sighail_rptdist_2hr,2,15,-0.00814190229482703,3.5178813911110175e-05,0.9880079999437119
sigwind_rptdist_2hr,2,15,0.021904298801549316,0.00019700135790221696,0.985084793876876
hailone_rptdist_2hr,2,15,0.028743882809447174,0.0006824689898755373,0.9731187403364578
wind_rptdist_2hr,2,15,0.10373149590704211,0.0023182838367421603,0.9753240248635195
torn_rptdist_2hr,2,15,0.04793485253300067,0.00036937754606665684,0.9863227354026455
any_rptdist_2hr,2,15,0.11390275528897564,0.0029550203685332547,0.9728649643590527
sighail_rptdist_2hr,3,15,-0.0033824197501435282,3.5178813911110175e-05,0.9858859392370151
sigwind_rptdist_2hr,3,15,0.018209478204417873,0.00019700135790221696,0.9795453008934164
hailone_rptdist_2hr,3,15,0.022675378795929402,0.0006824689898755373,0.9753788986781008
wind_rptdist_2hr,3,15,0.11367344177851146,0.0023182838367421603,0.9767095775171449
torn_rptdist_2hr,3,15,0.04015107515801719,0.00036937754606665684,0.9845983030507783
any_rptdist_2hr,3,15,0.11369602569646264,0.0029550203685332547,0.973665230729476
sighail_rptdist_2hr,4,15,-0.007498851961011743,3.5178813911110175e-05,0.9845271097476886
sigwind_rptdist_2hr,4,15,0.017303172180322512,0.00019700135790221696,0.9822797673920627
hailone_rptdist_2hr,4,15,0.028014498180113367,0.0006824689898755373,0.97435878755036
wind_rptdist_2hr,4,15,0.11621837134227708,0.0023182838367421603,0.9764776497261873
torn_rptdist_2hr,4,15,0.04333093734588955,0.00036937754606665684,0.987503387211999
any_rptdist_2hr,4,15,0.12477628931474516,0.0029550203685332547,0.9735754731040471
sighail_rptdist_2hr,5,15,0.004411747419092893,3.5178813911110175e-05,0.9868590194616045
sigwind_rptdist_2hr,5,15,0.023998030473257104,0.00019700135790221696,0.9824835619736589
hailone_rptdist_2hr,5,15,0.028837680341349592,0.0006824689898755373,0.9739186613369327
wind_rptdist_2hr,5,15,0.11066404067456892,0.0023182838367421603,0.9772953709570407
torn_rptdist_2hr,5,15,0.048277091871169464,0.00036937754606665684,0.9907861465584836
any_rptdist_2hr,5,15,0.1173815970785802,0.0029550203685332547,0.9740906396183244
sighail_rptdist_2hr,6,15,-0.0029747477630257535,3.5178813911110175e-05,0.9906445689036488
sigwind_rptdist_2hr,6,15,0.019992833124904963,0.00019700135790221696,0.983732907267465
hailone_rptdist_2hr,6,15,0.025662134600228148,0.0006824689898755373,0.974172221577845
wind_rptdist_2hr,6,15,0.11450272581578458,0.0023182838367421603,0.9762176419036941
torn_rptdist_2hr,6,15,0.04799160341358144,0.00036937754606665684,0.9892489681676645
any_rptdist_2hr,6,15,0.11564462596105918,0.0029550203685332547,0.9732084451050781
sighail_rptdist_2hr,7,15,-0.02056596981700176,3.5178813911110175e-05,0.9887791466726706
