class,mem,fhr,bss,base rate,auc
sigwind_rptdist_2hr,7,15,0.017756362133187986,0.00019700135790221696,0.9807369981130387
hailone_rptdist_2hr,7,15,0.025570641466288846,0.0006824689898755373,0.9758909729614618
wind_rptdist_2hr,7,15,0.10305542506529342,0.0023182838367421603,0.978013378112494
torn_rptdist_2hr,7,15,0.044921144312161876,0.00036937754606665684,0.9889933918154233
any_rptdist_2hr,7,15,0.10803972702914322,0.0029550203685332547,0.9752111524091117
sighail_rptdist_2hr,8,15,-0.027739424843498117,3.5178813911110175e-05,0.9881014029804539
sigwind_rptdist_2hr,8,15,0.005487134433063479,0.00019700135790221696,0.9806448240260335
hailone_rptdist_2hr,8,15,0.00996013757631986,0.0006824689898755373,0.9760517900534633
wind_rptdist_2hr,8,15,0.09541026780688822,0.0023182838367421603,0.9755143114872846
torn_rptdist_2hr,8,15,0.03699107577834804,0.00036937754606665684,0.9891119211931299
any_rptdist_2hr,8,15,0.10151944723225803,0.0029550203685332547,0.9735200030679474
sighail_rptdist_2hr,9,15,-0.006494460703049043,3.5178813911110175e-05,0.9824901847656305
sigwind_rptdist_2hr,9,15,0.02320697980072184,0.00019700135790221696,0.9767043032669461
hailone_rptdist_2hr,9,15,0.020309103480193325,0.0006824689898755373,0.9735827191950119
wind_rptdist_2hr,9,15,0.09180240911595983,0.0023182838367421603,0.9767270446023104
torn_rptdist_2hr,9,15,0.04551553096557748,0.00036937754606665684,0.9864005930993548
any_rptdist_2hr,9,15,0.0939017462384204,0.0029550203685332547,0.9736305945097518
sighail_rptdist_2hr,ensmean,15,-0.003139802174857209,3.5178813911110175e-05,0.9882663974220058
sigwind_rptdist_2hr,ensmean,15,0.022915886156396725,0.00019700135790221696,0.9832622036731908
hailone_rptdist_2hr,ensmean,15,0.029129570749999445,0.0006824689898755373,0.9771161859894444
wind_rptdist_2hr,ensmean,15,0.1162966892569407,0.0023182838367421603,0.978376931051275
torn_rptdist_2hr,ensmean,15,0.04801083565644493,0.00036937754606665684,0.9886249670495704
any_rptdist_2hr,ensmean,15,0.12041457940298661,0.0029550203685332547,0.9757154672772992
sighail_rptdist_2hr,0,16,-0.0003484810306979558,6.303403838072559e-05,0.9811555256708684
sigwind_rptdist_2hr,0,16,0.011428291627387899,0.00023462669841714526,0.9784031874477828
hailone_rptdist_2hr,0,16,0.029804250860310577,0.0008614651912032498,0.9730278196989754
wind_rptdist_2hr,0,16,0.1094048537797826,0.0028540411822384087,0.9764168736918524
torn_rptdist_2hr,0,16,0.03648535241080764,0.00044474015968623055,0.984773003116056
any_rptdist_2hr,0,16,0.1157903859289382,0.0036454685530186303,0.9718762740273598
sighail_rptdist_2hr,1,16,-0.0025186835039106015,6.303403838072559e-05,0.9852060097794525
sigwind_rptdist_2hr,1,16,0.014961310765290059,0.00023462669841714526,0.9788465420199287
hailone_rptdist_2hr,1,16,0.030834675350319363,0.0008614651912032498,0.9765640320625781
wind_rptdist_2hr,1,16,0.12475047761498448,0.0028540411822384087,0.9773010336339036
torn_rptdist_2hr,1,16,0.03658440730154722,0.00044474015968623055,0.9811345884196221
any_rptdist_2hr,1,16,0.12566276455426373,0.0036454685530186303,0.9727054014234159
sighail_rptdist_2hr,2,16,-0.004767959843833047,6.303403838072559e-05,0.9844241633260412
sigwind_rptdist_2hr,2,16,-0.01943225925600256,0.00023462669841714526,0.969923511729984
hailone_rptdist_2hr,2,16,0.0157675659488975,0.0008614651912032498,0.9739344730504021
wind_rptdist_2hr,2,16,0.10327715809479676,0.0028540411822384087,0.9766016391590064
torn_rptdist_2hr,2,16,0.030026947346906696,0.00044474015968623055,0.9806190710502521
any_rptdist_2hr,2,16,0.10561980390535919,0.0036454685530186303,0.9718106459661217
sighail_rptdist_2hr,3,16,-0.0012716251359257136,6.303403838072559e-05,0.9821799906454703
sigwind_rptdist_2hr,3,16,0.017048454026612703,0.00023462669841714526,0.973674263702312
hailone_rptdist_2hr,3,16,0.03340867396807312,0.0008614651912032498,0.9740465731921316
wind_rptdist_2hr,3,16,0.10824532119665986,0.0028540411822384087,0.9762645018624456
torn_rptdist_2hr,3,16,0.029043338174089772,0.00044474015968623055,0.9810540642616987
any_rptdist_2hr,3,16,0.11227931655393042,0.0036454685530186303,0.9717148576275381
sighail_rptdist_2hr,4,16,-0.007063179831858779,6.303403838072559e-05,0.9839820217146494
sigwind_rptdist_2hr,4,16,0.007981688806303566,0.00023462669841714526,0.9709930154337371
hailone_rptdist_2hr,4,16,0.024533376332793844,0.0008614651912032498,0.9759596629837752
wind_rptdist_2hr,4,16,0.09773704182221388,0.0028540411822384087,0.9750205969456904
torn_rptdist_2hr,4,16,0.03613941318895153,0.00044474015968623055,0.9808985607748151
